filename, Unlabeled, football-shot, game, goal, lower, top
frame_360_segment_-2-0-08-12-2023-mp4_15_30-mp4_jpg.rf.455ebd1b2f08de11e6a0ebbf3e37f8b0.jpg, 0, 0, 0, 0, 1, 0
frame_275_segment_-0-2-05-08-2023-mp4_0_15-mp4_jpg.rf.45713665f19faa5fa6d1493ca0ecd069.jpg, 1, 0, 0, 0, 0, 0
frame_195_segment_-0-1-06-11-2023-mp4_90_105-mp4_jpg.rf.457f4f119c488b0f85380a7f366994f8.jpg, 1, 0, 0, 0, 0, 0
frame_180_segment_-4-0-26-08-2023-mp4_75_90-mp4_jpg.rf.45ad708b562ab158adab07d0ebabd6d7.jpg, 1, 0, 0, 0, 0, 0
frame_240_segment_-2-2-29-09-2023-mp4_15_30-mp4_jpg.rf.45668252e132e2e3dbaaff6f813efa38.jpg, 1, 0, 0, 0, 0, 0
frame_345_segment_LEON-4-2-3-2-23-09-2023-mp4_30_45-mp4_jpg.rf.464f4d4511d48e19c3eea0b3c1dd9f27.jpg, 1, 0, 0, 0, 0, 0
frame_625_segment_-0-2-05-08-2023-mp4_75_90-mp4_jpg.rf.45c9a79fc397054e1a8a566f094539b7.jpg, 0, 0, 0, 0, 1, 0
frame_255_segment_-0-0-17-09-2023-mp4_15_30-mp4_jpg.rf.4656b7da1125f9d01713ef44ac116ab6.jpg, 1, 0, 0, 0, 0, 0
frame_360_segment_FONBET-1-0-08-08-2023-mp4_90_105-mp4_jpg.rf.4657438eb0bb4b68b0ca04093ae01d84.jpg, 1, 0, 0, 0, 0, 0
frame_180_segment_-0-0-29-07-2023-mp4_90_105-mp4_jpg.rf.4608171cda434d72084368141d6fa88a.jpg, 1, 0, 0, 0, 0, 0
frame_15_segment_-21-21-1-3-10-11-2023-mp4_0_15-mp4_jpg.rf.467099c2cc8500ddaf4e6d6ffffcbf6f.jpg, 1, 0, 0, 0, 0, 0
frame_420_segment_LEON-4-2-3-1-17-09-2023-mp4_0_15-mp4_jpg.rf.46f8c33fdaa5f22ba1a2bd398cc8b5ba.jpg, 0, 0, 0, 0, 1, 0
frame_225_segment_-21-21-2-2-10-08-2023-mp4_45_60-mp4_jpg.rf.467fd65252fb117cc45e0096c445adb9.jpg, 1, 0, 0, 0, 0, 0
frame_420_segment_-21-21-2-2-10-08-2023-mp4_30_45-mp4_jpg.rf.46b70f5696b15778740cc1f9c521bd19.jpg, 1, 0, 0, 0, 0, 0
frame_420_segment_FONBET-0-0-20-09-2023-mp4_135_150-mp4_jpg.rf.470115f9b651b2d7ee651d6e82a68983.jpg, 1, 0, 0, 0, 0, 0
frame_275_segment_-0-2-05-08-2023-mp4_15_30-mp4_jpg.rf.46a63a5994ea3c040e6db3166fb3c5f2.jpg, 1, 0, 0, 0, 0, 0
frame_210_segment_FONBET-0-0-20-09-2023-mp4_45_60-mp4_jpg.rf.46c794b84980f42a9fb80f727e40650a.jpg, 1, 0, 0, 0, 0, 0
frame_210_segment_-0-1-06-11-2023-mp4_105_120-mp4_jpg.rf.470f06aac66c1e1169d1714b48d34de8.jpg, 1, 0, 0, 0, 0, 0
frame_30_segment_LEON-4-2-2-1-1-16-07-2023-mp4_45_60-mp4_jpg.rf.473008d5a5fb97482cab5ac578325f57.jpg, 1, 0, 0, 0, 0, 0
frame_210_segment_-0-0-29-07-2023-mp4_60_75-mp4_jpg.rf.4728c814c760aaee92331f589c47a000.jpg, 1, 0, 0, 0, 0, 0
frame_60_segment_-2-0-24-09-2023-mp4_30_45-mp4_jpg.rf.471e2900a19086f24495f51166cf4e87.jpg, 1, 0, 0, 0, 0, 0
frame_180_segment_-3-1-11-11-2023-mp4_30_45-mp4_jpg.rf.47556d49154ab6908ab44a43564bdb66.jpg, 1, 0, 0, 0, 0, 0
frame_375_segment_-3-2-11-08-2023-mp4_0_15-mp4_jpg.rf.473d500a9729bded8da1a710fce2a008.jpg, 1, 0, 0, 0, 0, 0
frame_210_segment_-0-1-02-09-2023-mp4_45_60-mp4_jpg.rf.4775ffcecd7e078ddb9fd744d56fac97.jpg, 1, 0, 0, 0, 0, 0
frame_300_segment_LEON-4-2-3-1-17-09-2023-mp4_120_135-mp4_jpg.rf.4776dbe3ef2ef345ff85e61409c07dbc.jpg, 1, 0, 0, 0, 0, 0
frame_420_segment_-3-1-26-11-2023-mp4_15_30-mp4_jpg.rf.478c05e821ed1056a271ade13717258a.jpg, 1, 0, 0, 0, 0, 0
frame_165_segment_-21-21-1-0-24-11-2023-mp4_45_60-mp4_jpg.rf.47884d8454215d524c4685c2bd379115.jpg, 1, 0, 0, 0, 0, 0
frame_75_segment_-21-21-2-2-18-08-2023-mp4_30_45-mp4_jpg.rf.47973ebda8d370d339f8bbbd61a5b279.jpg, 1, 0, 0, 0, 0, 0
frame_405_segment_-3-1-26-11-2023-mp4_15_30-mp4_jpg.rf.479c63b6fc4048b4cf963e08923cce81.jpg, 1, 0, 0, 0, 0, 0
frame_420_segment_-2-0-24-09-2023-mp4_60_75-mp4_jpg.rf.47d53588bab8b7af43f4a92aaae7c5b0.jpg, 1, 0, 0, 0, 0, 0
frame_315_segment_-21-21-1-0-24-11-2023-mp4_15_30-mp4_jpg.rf.47a5aef3c403f43f76ee02bbe723e4bc.jpg, 1, 0, 0, 0, 0, 0
frame_405_segment_-0-1-06-11-2023-mp4_30_45-mp4_jpg.rf.47e1fa3b1de0371018bbb642744bfee2.jpg, 0, 0, 0, 0, 1, 0
frame_45_segment_LEON-4-2-3-2-23-09-2023-mp4_0_15-mp4_jpg.rf.47f60972ce48735640bcab23c48bc5c4.jpg, 1, 0, 0, 0, 0, 0
frame_240_segment_FONBET-1-0-08-08-2023-mp4_75_90-mp4_jpg.rf.48026242a4c27d4a82d8d985b60088dc.jpg, 0, 0, 0, 0, 1, 0
frame_350_segment_-3-2-11-08-2023-mp4_15_30-mp4_jpg.rf.47fa275cfa9f96e33598784071f70910.jpg, 1, 0, 0, 0, 0, 0
frame_650_segment_-3-2-11-08-2023-mp4_45_60-mp4_jpg.rf.48342a6ff24b3c2f1343382281a10abe.jpg, 0, 0, 0, 0, 0, 1
frame_330_segment_LEON-4-2-1-3-01-10-2023-mp4_30_45-mp4_jpg.rf.485503e589c30f540ae24752997ff807.jpg, 1, 0, 0, 0, 0, 0
frame_180_segment_FONBET-2-1-25-07-2023-mp4_30_45-mp4_jpg.rf.487c84389d5e4838e22ef461f3922b10.jpg, 1, 0, 0, 0, 0, 0
frame_390_segment_-1-0-02-12-2023-mp4_30_45-mp4_jpg.rf.4882dbdb4750ee65758a25a7f4f39f01.jpg, 1, 0, 0, 0, 0, 0
frame_165_segment_LEON-4-2-0-0-23-07-2023-mp4_75_90-mp4_jpg.rf.48814f678d409e6747529652dad3c21b.jpg, 1, 0, 0, 0, 0, 0
frame_225_segment_-2-1-22-07-2023-mp4_0_15-mp4_jpg.rf.488afd4894ed8a2d10c5fbdf214767c8.jpg, 1, 0, 0, 0, 0, 0
frame_550_segment_-0-2-05-08-2023-mp4_90_105-mp4_jpg.rf.48ac0bd0fada35f10229b8f67a066c21.jpg, 0, 0, 0, 0, 1, 0
frame_345_segment_FONBET-2-1-02-11-2023-mp4_60_75-mp4_jpg.rf.48aaa8479742999aacfcf9bac6011f8b.jpg, 0, 0, 0, 0, 1, 0
frame_225_segment_-2-1-22-07-2023-mp4_30_45-mp4_jpg.rf.489a9f1b103f0467ce3aa0d338e0faf6.jpg, 1, 0, 0, 0, 0, 0
frame_255_segment_-21-21-1-3-10-11-2023-mp4_0_15-mp4_jpg.rf.48abf32254a7d6f1a3f938dcc08b539b.jpg, 1, 0, 0, 0, 0, 0
frame_135_segment_-21-21-2-0-15-09-2023-mp4_60_75-mp4_jpg.rf.4904b48c35223ec3ae1dfe53b9cbf782.jpg, 1, 0, 0, 0, 0, 0
frame_285_segment_-2-1-22-07-2023-mp4_60_73-7-mp4_jpg.rf.48f75cc368011f6544842c717b1c526d.jpg, 0, 0, 0, 0, 1, 0
frame_345_segment_LEON-4-2-2-1-1-12-11-2023-mp4_15_30-mp4_jpg.rf.4927afe6624739965845dd375e8448fc.jpg, 0, 0, 0, 0, 1, 0
frame_150_segment_-21-21-3-2-04-08-2023-mp4_60_75-mp4_jpg.rf.48cea85caaa165f57881a8783f1cedaf.jpg, 1, 0, 0, 0, 0, 0
frame_180_segment_-3-1-11-11-2023-mp4_15_30-mp4_jpg.rf.497e4f0f9bbe8ef004c024f84042ac9e.jpg, 1, 0, 0, 0, 0, 0
frame_375_segment_-0-0-17-09-2023-mp4_90_105-mp4_jpg.rf.4977f72b02da2452fecc927a771ddf32.jpg, 1, 0, 0, 0, 0, 0
frame_375_segment_-0-0-29-07-2023-mp4_60_75-mp4_jpg.rf.49620b124ddf0fb58158ed772673541c.jpg, 1, 0, 0, 0, 0, 0
frame_255_segment_FONBET-2-1-25-07-2023-mp4_75_90-mp4_jpg.rf.496d73c3de548b68e9c956be41ff0e00.jpg, 1, 0, 0, 0, 0, 0
frame_270_segment_FONBET-2-0-03-10-2023-mp4_15_30-mp4_jpg.rf.4980713e78e99c3905126d8310c46809.jpg, 1, 0, 0, 0, 0, 0
frame_270_segment_FONBET-2-0-03-10-2023-mp4_60_75-mp4_jpg.rf.49a1edc8565e8549a93493ae215da91f.jpg, 0, 0, 0, 0, 0, 1
frame_60_segment_LEON-4-2-2-1-1-16-07-2023-mp4_0_15-mp4_jpg.rf.49c79637df1a6550473879d2020258cc.jpg, 1, 0, 0, 0, 0, 0
frame_420_segment_FONBET-0-0-20-09-2023-mp4_60_75-mp4_jpg.rf.49cc80cac56268719f8347f7be09f7f5.jpg, 1, 0, 0, 0, 0, 0
frame_90_segment_-0-1-06-11-2023-mp4_30_45-mp4_jpg.rf.49cd8ac90d8b9631ff8c5cbf63823ce2.jpg, 1, 0, 0, 0, 0, 0
frame_210_segment_FONBET-0-0-20-09-2023-mp4_60_75-mp4_jpg.rf.4a03a2f42b76b7185d833445864b7f7a.jpg, 1, 0, 0, 0, 0, 0
frame_15_segment_-0-0-17-09-2023-mp4_45_60-mp4_jpg.rf.4a082cbaa570bc942442fceaf88ed3fb.jpg, 1, 0, 0, 0, 0, 0
frame_330_segment_-2-2-29-09-2023-mp4_60_75-mp4_jpg.rf.4a2153e4953ea9b5f511613518131ed6.jpg, 0, 0, 0, 0, 0, 1
frame_360_segment_-2-2-29-09-2023-mp4_0_15-mp4_jpg.rf.4a1c910721b1ba152087de16710760f0.jpg, 1, 0, 0, 0, 0, 0
frame_330_segment_-21-21-0-3-29-09-2023-mp4_15_30-mp4_jpg.rf.4a0fcd0af407b274c82d51a8f7b367ec.jpg, 1, 0, 0, 0, 0, 0
frame_500_segment_-0-2-05-08-2023-mp4_60_75-mp4_jpg.rf.4a63f882f384e9977a191f61b9308860.jpg, 1, 0, 0, 0, 0, 0
frame_405_segment_-21-21-5-0-22-09-2023-mp4_0_15-mp4_jpg.rf.4a643bf00ff22c293a5d79ad99f11cba.jpg, 1, 0, 0, 0, 0, 0
frame_225_segment_-21-21-2-0-15-09-2023-mp4_30_45-mp4_jpg.rf.4a651b221ba16e187b6a07d2579b2fbc.jpg, 1, 0, 0, 0, 0, 0
frame_15_segment_-0-0-17-09-2023-mp4_60_75-mp4_jpg.rf.4a7271b0d1bb918b12243bd416eb1f33.jpg, 1, 0, 0, 0, 0, 0
frame_255_segment_FONBET-0-0-20-09-2023-mp4_0_15-mp4_jpg.rf.4aa501bf1fd7ba1651474cbb16ccdd8d.jpg, 1, 0, 0, 0, 0, 0
frame_135_segment_-21-21-3-2-01-09-2023-mp4_30_45-mp4_jpg.rf.4a8878cf20b657ff78f96a7515eb44c7.jpg, 1, 0, 0, 0, 0, 0
frame_300_segment_-0-1-19-08-2023-mp4_30_45-mp4_jpg.rf.4ae7ff321e1c303bb2be73109ebde0e0.jpg, 1, 0, 0, 0, 0, 0
frame_240_segment_-21-21-1-3-10-11-2023-mp4_15_30-mp4_jpg.rf.4acf8deae57de740c9b8ac5b1db44492.jpg, 1, 0, 0, 0, 0, 0
frame_195_segment_-21-21-2-0-15-09-2023-mp4_75_90-mp4_jpg.rf.4b0fbb118bcd308b4d595abbc929cec2.jpg, 1, 0, 0, 0, 0, 0
frame_375_segment_-21-21-1-3-10-11-2023-mp4_0_15-mp4_jpg.rf.4ab0005dd433e96b720c246bf10225d9.jpg, 1, 0, 0, 0, 0, 0
frame_15_segment_-2-2-29-09-2023-mp4_45_60-mp4_jpg.rf.4b954b32dad3240aec2fbf2661105c0d.jpg, 1, 0, 0, 0, 0, 0
frame_300_segment_LEON-4-2-0-0-23-07-2023-mp4_45_60-mp4_jpg.rf.4bc5ec0bc6570cec60ccdd2711806143.jpg, 1, 0, 0, 0, 0, 0
frame_135_segment_-2-0-08-12-2023-mp4_75_90-mp4_jpg.rf.4b4f368a28615a15e2f7e2a55d357412.jpg, 1, 0, 0, 0, 0, 0
frame_375_segment_-0-0-17-09-2023-mp4_60_75-mp4_jpg.rf.4ba0d64d2df8dafe442ca3fccb5380d3.jpg, 0, 0, 0, 0, 1, 0
frame_195_segment_FONBET-2-1-29-08-2023-mp4_60_75-mp4_jpg.rf.4bebd84423aff811661fd48435954462.jpg, 1, 0, 0, 0, 0, 0
frame_330_segment_LEON-4-2-3-2-23-09-2023-mp4_15_30-mp4_jpg.rf.4c0e68cfddd52dbdb173356003c8208c.jpg, 1, 0, 0, 0, 0, 0
frame_315_segment_-21-21-0-3-29-09-2023-mp4_75_90-mp4_jpg.rf.4bc76f3869bf7eed38d2bfe51f5903a2.jpg, 1, 0, 0, 0, 0, 0
frame_435_segment_-21-21-2-0-15-09-2023-mp4_15_30-mp4_jpg.rf.4bed539c95204e7def589e0f99798de1.jpg, 1, 0, 0, 0, 0, 0
frame_345_segment_-2-0-24-09-2023-mp4_0_15-mp4_jpg.rf.4c54a041eab05b1d742f529df555fb5e.jpg, 1, 0, 0, 0, 0, 0
frame_390_segment_-21-21-2-3-25-08-2023-mp4_45_60-mp4_jpg.rf.4c2654e023de0ce95f0586f31a67b393.jpg, 1, 0, 0, 0, 0, 0
frame_420_segment_LEON-4-2-2-1-1-12-11-2023-mp4_15_30-mp4_jpg.rf.4c408462fb72b92bbcd9dc8d5b288459.jpg, 0, 0, 0, 0, 1, 0
frame_315_segment_-3-1-11-11-2023-mp4_30_45-mp4_jpg.rf.4c5c0f9cfd3978cfa694c9c74e4e5662.jpg, 1, 0, 0, 0, 0, 0
frame_390_segment_-0-0-17-09-2023-mp4_15_30-mp4_jpg.rf.4c78ba0d3aed95c56550550cec985a84.jpg, 1, 0, 0, 0, 0, 0
frame_285_segment_LEON-4-2-3-1-17-09-2023-mp4_75_90-mp4_jpg.rf.4cac02fcfc8ac5a55ac64ff236b8e2a5.jpg, 1, 0, 0, 0, 0, 0
frame_165_segment_-3-1-26-11-2023-mp4_0_15-mp4_jpg.rf.4caf7b017932a70eb889ba2ff154d941.jpg, 1, 0, 0, 0, 0, 0
frame_345_segment_LEON-4-2-3-1-17-09-2023-mp4_45_60-mp4_jpg.rf.4cb639d1d8fa207ac2b1c2c065acd46b.jpg, 1, 0, 0, 0, 0, 0
frame_180_segment_LEON-4-2-2-2-3-28-08-2023-mp4_0_15-mp4_jpg.rf.4caf301d1cac5f7e22a87cf42b7ee0e6.jpg, 1, 0, 0, 0, 0, 0
frame_45_segment_LEON-4-2-1-3-01-10-2023-mp4_30_45-mp4_jpg.rf.4ca6dad2ce3839fc5cf767c3f28c819f.jpg, 1, 0, 0, 0, 0, 0
frame_330_segment_-0-1-19-08-2023-mp4_45_60-mp4_jpg.rf.4cd53fd8277aa6da7c7b072ef7aea598.jpg, 0, 0, 0, 0, 1, 0
frame_75_segment_-21-21-3-1-03-11-2023-mp4_15_30-mp4_jpg.rf.4cc0a28014311b64691f927561d862b0.jpg, 1, 0, 0, 0, 0, 0
frame_285_segment_-3-1-26-11-2023-mp4_60_75-mp4_jpg.rf.4cee9867626675142183ead42b0c9cca.jpg, 0, 0, 0, 0, 0, 1
frame_150_segment_LEON-4-2-3-1-17-09-2023-mp4_120_135-mp4_jpg.rf.4d176ff99ff06f646771f879a8f5beb9.jpg, 1, 0, 0, 0, 0, 0
frame_255_segment_LEON-4-2-0-2-13-08-2023-mp4_30_45-mp4_jpg.rf.4d4570aeb19c4222ccdedec2f72d52d3.jpg, 1, 0, 0, 0, 0, 0
frame_330_segment_-0-0-17-09-2023-mp4_60_75-mp4_jpg.rf.4d1347900c1ec14d6e959ba8f56e1dc8.jpg, 1, 0, 0, 0, 0, 0
frame_240_segment_FONBET-2-1-02-11-2023-mp4_15_30-mp4_jpg.rf.4cfc0bbb4b81aafddc971f439894b421.jpg, 0, 0, 0, 0, 1, 0
frame_30_segment_LEON-4-2-0-2-13-08-2023-mp4_0_15-mp4_jpg.rf.4d1dc8d61f16ff7e19e6030f40191060.jpg, 1, 0, 0, 0, 0, 0
frame_60_segment_-2-0-08-12-2023-mp4_30_45-mp4_jpg.rf.4d18766f1b81d226e7c6899054397898.jpg, 1, 0, 0, 0, 0, 0
frame_315_segment_LEON-4-2-3-1-17-09-2023-mp4_30_45-mp4_jpg.rf.4d4f266e7a23f260b6cd5c87ab3ba40e.jpg, 1, 0, 0, 0, 0, 0
frame_390_segment_-21-21-2-2-10-08-2023-mp4_30_45-mp4_jpg.rf.4d8582524d79db7a183826b9a61fd19f.jpg, 1, 0, 0, 0, 0, 0
frame_255_segment_LEON-4-2-3-1-17-09-2023-mp4_75_90-mp4_jpg.rf.4d908d801e5592d9d93f9a847d98a396.jpg, 1, 0, 0, 0, 0, 0
frame_420_segment_FONBET-2-0-03-10-2023-mp4_45_60-mp4_jpg.rf.4dba67427bb592e4839f63efcb4de415.jpg, 1, 0, 0, 0, 0, 0
frame_425_segment_-0-2-05-08-2023-mp4_60_75-mp4_jpg.rf.4dd912c75f2583695e4418390baa3351.jpg, 1, 0, 0, 0, 0, 0
frame_315_segment_LEON-4-2-2-3-06-08-2023-mp4_30_45-mp4_jpg.rf.4e0a308e2584551efa8d70e567c2cb7b.jpg, 1, 0, 0, 0, 0, 0
frame_420_segment_-1-0-02-12-2023-mp4_60_75-mp4_jpg.rf.4e03f17c0b9bb34788b0f170b0f0927c.jpg, 1, 0, 0, 0, 0, 0
frame_315_segment_-2-2-29-09-2023-mp4_45_60-mp4_jpg.rf.4d8bc2f9680c546b4df398f1cbf47e72.jpg, 0, 0, 0, 0, 1, 0
frame_180_segment_-21-21-0-3-29-09-2023-mp4_75_90-mp4_jpg.rf.4eb3e5397f6e4eed727374671e56d790.jpg, 1, 0, 0, 0, 0, 0
frame_375_segment_FONBET-2-1-25-07-2023-mp4_45_60-mp4_jpg.rf.4ed86c071d227e4b58963b5b05376057.jpg, 0, 0, 0, 0, 1, 0
frame_315_segment_FONBET-2-1-02-11-2023-mp4_30_45-mp4_jpg.rf.4ed72e2d5ccee6b898f2d54767e266c4.jpg, 0, 0, 0, 0, 1, 0
frame_15_segment_-21-21-2-2-18-08-2023-mp4_30_45-mp4_jpg.rf.4f174b1f9d353eec0844e0c51bc10cca.jpg, 1, 0, 0, 0, 0, 0
frame_420_segment_LEON-4-2-2-2-3-28-08-2023-mp4_45_60-mp4_jpg.rf.4f16fe3290448c212d5ac36bea0f441f.jpg, 0, 0, 0, 0, 0, 1
frame_210_segment_-2-0-24-09-2023-mp4_0_15-mp4_jpg.rf.4f5511b2611dfbc1263332807613efb2.jpg, 1, 0, 0, 0, 0, 0
frame_150_segment_-2-1-22-07-2023-mp4_60_75-mp4_jpg.rf.4f5d3453c8df0b48cca775be6b7407a9.jpg, 1, 0, 0, 0, 0, 0
frame_435_segment_FONBET-2-1-25-07-2023-mp4_75_90-mp4_jpg.rf.4f4db4ef144dfd06711619f05aac09c7.jpg, 1, 0, 0, 0, 0, 0
frame_45_segment_-4-0-26-08-2023-mp4_15_30-mp4_jpg.rf.4f6814b2a92dbe63b830937a2cca13bd.jpg, 1, 0, 0, 0, 0, 0
frame_270_segment_-0-1-06-11-2023-mp4_15_30-mp4_jpg.rf.4f98f63b3f073435168ad83b55b5618b.jpg, 1, 0, 0, 0, 0, 0
frame_270_segment_FONBET-2-1-25-07-2023-mp4_0_15-mp4_jpg.rf.4fbd13022371339f31eebb0885061ba8.jpg, 0, 0, 0, 0, 0, 1
frame_15_segment_-21-21-0-6-20-10-2023-mp4_15_30-mp4_jpg.rf.501f0ce91511fe8fcd26258a7f2660c4.jpg, 1, 0, 0, 0, 0, 0
frame_195_segment_FONBET-2-1-25-07-2023-mp4_60_75-mp4_jpg.rf.4fe5c619f9e7f9385a68ac66b1a7cbe6.jpg, 1, 0, 0, 0, 0, 0
frame_450_segment_-0-2-05-08-2023-mp4_60_75-mp4_jpg.rf.50599f0cdd6daa58dac788037284312a.jpg, 1, 0, 0, 0, 0, 0
frame_225_segment_-21-21-3-1-03-11-2023-mp4_45_60-mp4_jpg.rf.508a99a768b2847de5dfc22e0fcaac92.jpg, 1, 0, 0, 0, 0, 0
frame_240_segment_-3-1-11-11-2023-mp4_60_75-mp4_jpg.rf.503e5dfdf00c9608e94afc97ac7b1289.jpg, 1, 0, 0, 0, 0, 0
frame_330_segment_-3-1-26-11-2023-mp4_0_15-mp4_jpg.rf.507b274e5ab53a711ffdef200629419b.jpg, 1, 0, 0, 0, 0, 0
frame_330_segment_-0-1-02-09-2023-mp4_135_150-mp4_jpg.rf.509d2a75477dc8cd24bbf0903c100f94.jpg, 1, 0, 0, 0, 0, 0
frame_405_segment_LEON-4-2-0-2-19-08-2023-mp4_15_30-mp4_jpg.rf.50fdef360cec2dda12dc36b39947d9e1.jpg, 0, 0, 0, 0, 1, 0
frame_330_segment_-1-0-02-12-2023-mp4_30_45-mp4_jpg.rf.517f494884829470efd8093038de0c68.jpg, 1, 0, 0, 0, 0, 0
frame_375_segment_-0-0-29-07-2023-mp4_30_45-mp4_jpg.rf.50bd14a183abd19b01c7ec82c773cc41.jpg, 1, 0, 0, 0, 0, 0
frame_165_segment_LEON-4-2-2-1-1-16-07-2023-mp4_0_15-mp4_jpg.rf.515fd37f8e6892649197ea5d0f114400.jpg, 1, 0, 0, 0, 0, 0
frame_420_segment_-21-21-0-6-20-10-2023-mp4_30_45-mp4_jpg.rf.5151653aaee302d807da5e57f21ce962.jpg, 1, 0, 0, 0, 0, 0
frame_300_segment_-0-2-05-08-2023-mp4_90_105-mp4_jpg.rf.518884cd6d389233fdd86cbeb62976e7.jpg, 1, 0, 0, 0, 0, 0
frame_625_segment_-3-2-11-08-2023-mp4_60_75-mp4_jpg.rf.51599e48eb68e5f245714560a2dfb738.jpg, 1, 0, 0, 0, 0, 0
frame_360_segment_LEON-4-2-2-2-3-28-08-2023-mp4_45_60-mp4_jpg.rf.51b7e80b6b943178c5d54ff1238412cd.jpg, 1, 0, 0, 0, 0, 0
frame_300_segment_-3-2-11-08-2023-mp4_105_120-mp4_jpg.rf.5208acfcfac4662c10f4b7fff628a95b.jpg, 1, 0, 0, 0, 0, 0
frame_285_segment_-0-0-17-09-2023-mp4_45_60-mp4_jpg.rf.51c6ebd85f192ebe30360d07fd6ce540.jpg, 1, 0, 0, 0, 0, 0
frame_435_segment_-3-1-11-11-2023-mp4_45_60-mp4_jpg.rf.5197397c5c1acde4b1bf932fd87070d5.jpg, 1, 0, 0, 0, 0, 0
frame_0_segment_LEON-4-2-3-2-23-09-2023-mp4_30_45-mp4_jpg.rf.52558365a686ac22521e6432497119ec.jpg, 0, 0, 0, 0, 1, 0
frame_360_segment_-0-1-02-09-2023-mp4_0_15-mp4_jpg.rf.524c25f0043b56e7c4aba655a11e1a19.jpg, 1, 0, 0, 0, 0, 0
frame_435_segment_LEON-4-2-2-1-1-16-07-2023-mp4_105_120-mp4_jpg.rf.5282cbf2c45ea6ecbf5b5eb6e805886c.jpg, 1, 0, 0, 0, 0, 0
frame_285_segment_-2-0-08-12-2023-mp4_15_30-mp4_jpg.rf.52537ecb5cd162ca910fecf98e134a56.jpg, 0, 0, 0, 0, 1, 0
frame_150_segment_LEON-4-2-3-1-17-09-2023-mp4_0_15-mp4_jpg.rf.52e72eae03f566e81f2d936d1af9b028.jpg, 1, 0, 0, 0, 0, 0
frame_150_segment_-3-2-11-08-2023-mp4_45_60-mp4_jpg.rf.528d1eb3b3cd5105e944ea46f1643e56.jpg, 1, 0, 0, 0, 0, 0
frame_300_segment_FONBET-2-1-29-08-2023-mp4_75_90-mp4_jpg.rf.52dbd7af56dadfb63c079a03359c2810.jpg, 1, 0, 0, 0, 0, 0
frame_45_segment_-0-1-02-09-2023-mp4_150_165-mp4_jpg.rf.52b7e2dc6f006068097bc1d79171d505.jpg, 1, 0, 0, 0, 0, 0
frame_165_segment_LEON-4-2-1-3-01-10-2023-mp4_0_15-mp4_jpg.rf.531ead6f5489f2d301624d51af4b7f15.jpg, 1, 0, 0, 0, 0, 0
frame_345_segment_FONBET-2-1-25-07-2023-mp4_75_90-mp4_jpg.rf.534ad1348033c583540c38ad66f08edc.jpg, 1, 0, 0, 0, 0, 0
frame_105_segment_FONBET-2-1-29-08-2023-mp4_30_45-mp4_jpg.rf.52fe4b46334484ea2447c5ce7ce4adf9.jpg, 1, 0, 0, 0, 0, 0
frame_165_segment_LEON-4-2-3-1-17-09-2023-mp4_90_105-mp4_jpg.rf.52eed49813a76b1bfb816cc4dcbc6052.jpg, 1, 0, 0, 0, 0, 0
frame_345_segment_-21-21-3-2-01-09-2023-mp4_30_45-mp4_jpg.rf.53b98ff67858e3d30a600fe6e2d8ae93.jpg, 1, 0, 0, 0, 0, 0
frame_90_segment_-21-21-2-2-10-08-2023-mp4_15_30-mp4_jpg.rf.53b09f4e309084d1fa3f7a63132641d1.jpg, 1, 0, 0, 0, 0, 0
frame_345_segment_-0-1-02-09-2023-mp4_135_150-mp4_jpg.rf.537f036122bdb686c46cadaf6cb68024.jpg, 1, 0, 0, 0, 0, 0
frame_390_segment_FONBET-2-1-25-07-2023-mp4_45_60-mp4_jpg.rf.538c4738c70c5cf7936b67ca37a956b2.jpg, 1, 0, 0, 0, 0, 0
frame_225_segment_FONBET-2-1-29-08-2023-mp4_90_105-mp4_jpg.rf.5403c52e2ba59f7fbfb467153b495553.jpg, 1, 0, 0, 0, 0, 0
frame_195_segment_-0-0-29-07-2023-mp4_105_120-mp4_jpg.rf.53f88ac1eee134b8b28361510d3bc7fa.jpg, 1, 0, 0, 0, 0, 0
frame_345_segment_LEON-4-2-2-2-3-28-08-2023-mp4_15_30-mp4_jpg.rf.53d5d8916a32c03294810ff07b76b98f.jpg, 1, 0, 0, 0, 0, 0
frame_420_segment_-0-0-17-09-2023-mp4_150_165-mp4_jpg.rf.54114045c249325826d9c3330f2e9c41.jpg, 1, 0, 0, 0, 0, 0
frame_390_segment_-2-0-24-09-2023-mp4_75_90-mp4_jpg.rf.545aacbb53d30c563c7be8d03887c7a2.jpg, 1, 0, 0, 0, 0, 0
frame_135_segment_FONBET-1-0-08-08-2023-mp4_90_105-mp4_jpg.rf.5421e8e9dee38c5c4c551a154dbae692.jpg, 1, 0, 0, 0, 0, 0
frame_240_segment_LEON-4-2-0-2-13-08-2023-mp4_15_30-mp4_jpg.rf.545f4d6148446c457bf20bef4cec1821.jpg, 1, 0, 0, 0, 0, 0
frame_0_segment_-0-1-02-09-2023-mp4_150_165-mp4_jpg.rf.549e1eac6e87f5d4e81c34c1ff34307a.jpg, 0, 0, 1, 0, 0, 0
frame_30_segment_LEON-4-2-2-3-06-08-2023-mp4_30_45-mp4_jpg.rf.54d0a82b9da24b22e9de6a7edc7ef908.jpg, 0, 0, 0, 0, 1, 0
frame_435_segment_-21-21-1-3-10-11-2023-mp4_15_30-mp4_jpg.rf.54a75f29fa77a1a68892b608cb36c1e3.jpg, 1, 0, 0, 0, 0, 0
